row_id,order_id,product_id,quantity,sales,discount,profit,shipping_cost
43694,KE-2013-EM414069-41338,OFF-BI-2918,8,71.52,0.0,15.6,5.57
46889,SG-2013-EB4170111-41629,OFF-ST-4296,2,112.92,0.0,28.2,5.57
24899,IN-2015-HJ1487578-42291,TEC-AC-4154,3,125.19,0.0,29.97,5.57
45769,IR-2015-JG511560-42248,OFF-ST-5693,1,142.08,0.0,22.71,5.57
30278,ID-2015-JF1519059-42166,TEC-AC-4157,2,90.06,0.47,-28.92,5.57
46059,LY-2014-JM565574-41892,OFF-SU-2996,1,49.32,0.0,17.73,5.57
24357,ID-2014-JB16000102-41654,OFF-LA-6050,7,40.43,0.45,-1.58,5.57
31519,CA-2013-JB15925140-41632,FUR-FU-4233,4,72.7,0.2,19.08,8.4
24716,IN-2015-KB165857-42040,OFF-SU-4991,2,78.25,0.1,-3.53,5.57
22451,IN-2014-MJ1774027-41936,FUR-FU-6276,1,25.29,0.0,7.56,5.57
49457,TU-2012-MT8070134-41066,OFF-ST-5703,1,84.28,0.6,-73.76,5.57
42977,PU-2015-NF847553-42326,TEC-MA-6146,1,74.52,0.0,5.94,5.57
31517,CA-2013-JB15925140-41632,OFF-PA-6358,6,22.7,0.2,8.23,2.79
31521,CA-2013-JB15925140-41632,OFF-AR-6104,2,27.17,0.2,2.72,2.67
31518,CA-2013-JB15925140-41632,OFF-BI-4837,4,19.78,0.7,-13.84,1.79
15616,ES-2014-SD2048545-41749,OFF-ST-4060,3,45.85,0.1,3.55,5.57
49278,NI-2013-VP1173095-41361,OFF-ST-6046,1,59.53,0.7,-105.17,5.57
23304,ID-2015-VP2176088-42082,FUR-CH-4655,3,1001.14,0.27,-233.21,5.57
31516,CA-2013-JB15925140-41632,OFF-FA-5461,2,5.58,0.2,1.81,1.4
9661,US-2014-SJ2050098-41908,OFF-EN-3089,8,46.85,0.4,-28.99,5.569
2781,MX-2014-SE2011082-41894,OFF-AP-4496,7,190.4,0.0,13.3,5.567
632,US-2013-AC1042082-41371,FUR-FU-4086,3,68.08,0.4,-22.7,5.566
6362,MX-2014-HG1484565-41912,OFF-PA-4004,4,70.88,0.0,29.04,5.566
1462,MX-2014-CM1219082-41982,OFF-LA-4555,6,45.84,0.0,13.2,5.565
6288,MX-2015-JG1580582-42328,OFF-AP-4492,2,95.72,0.0,12.44,5.564
610,MX-2012-MY1738031-41086,OFF-LA-6051,5,36.3,0.0,11.9,5.562
5997,MX-2015-TA2138582-42272,OFF-AR-5919,8,130.72,0.0,24.8,5.561
326,MX-2012-MC1813082-41227,OFF-ST-4284,2,77.16,0.0,34.72,5.56
36050,US-2013-JB15925140-41620,TEC-AC-3086,4,22.37,0.2,6.43,1.37
15378,ES-2014-CR1258048-41825,OFF-PA-6618,2,55.56,0.0,13.86,5.56
18320,ES-2015-JB1540064-42166,OFF-FA-6194,4,45.72,0.0,19.56,5.56
47283,CG-2013-KC625533-41592,OFF-BI-6397,8,31.92,0.0,3.36,5.56
12606,ES-2015-PG1889545-42346,OFF-BI-3249,4,45.72,0.0,16.44,5.56
13943,ES-2013-RF1984014-41515,OFF-ST-5710,1,62.16,0.0,24.84,5.56
11861,IT-2015-SB2018564-42234,OFF-AR-3477,2,105.24,0.0,19.98,5.56
47867,TU-2015-TT11220134-42026,FUR-CH-4697,2,67.13,0.6,-70.51,5.56
865,MX-2013-CR1273018-41522,OFF-SU-6160,3,75.18,0.0,34.56,5.558
3889,US-2014-JK1532536-41704,OFF-EN-4442,1,27.39,0.2,-4.13,5.557
1766,MX-2014-TT2146018-41811,OFF-PA-6613,12,196.08,0.0,35.28,5.556
8774,US-2015-SC2084582-42125,FUR-CH-5452,2,97.82,0.2,-11.02,5.555
7369,MX-2015-TS2165518-42270,OFF-BI-6372,4,75.6,0.0,15.12,5.555
7884,MX-2015-LB1673539-42326,OFF-PA-6611,9,81.18,0.0,38.88,5.551
30886,IN-2015-AC104507-42361,OFF-FA-2948,10,71.82,0.4,-42.18,5.55
26211,IN-2014-BT1168078-41817,OFF-LA-3299,7,78.12,0.0,9.24,5.55
26298,IN-2015-BM1178527-42329,OFF-FA-2954,3,50.4,0.0,16.11,5.55
10518,ES-2015-CH1207045-42173,OFF-SU-6174,6,121.86,0.0,40.14,5.55
31764,US-2013-JS15940140-41290,FUR-FU-4038,7,254.74,0.6,-312.06,13.08
49916,UZ-2015-DK2835142-42262,FUR-CH-5756,1,62.31,0.0,13.68,5.55
32430,US-2014-JS15940140-41796,OFF-ST-4027,4,124.61,0.2,-23.36,7.67
43628,AG-2015-DS31803-42046,OFF-AR-6127,1,45.69,0.0,7.29,5.55
48991,CA-2015-JS594023-42346,OFF-ST-6228,1,16.5,0.0,4.11,3.05
37349,CA-2014-JS15940140-41906,OFF-PA-6527,3,11.95,0.2,4.03,1.92
47672,MZ-2015-HG484587-42194,OFF-AR-3555,1,51.78,0.0,1.53,5.55
29471,IN-2015-JE1547527-42169,OFF-FA-5482,4,45.36,0.0,2.16,5.55
21861,IN-2014-JM1565527-41851,FUR-BO-5768,1,148.92,0.0,0.0,5.55
37350,CA-2014-JS15940140-41906,FUR-FU-4022,4,28.0,0.2,7.7,1.89
29581,ID-2012-SC20050102-40917,OFF-FA-6193,7,51.63,0.45,4.59,5.55
14697,ES-2012-SW2045564-40947,OFF-FA-6184,6,109.62,0.0,21.78,5.55
27576,ID-2015-ST2053059-42302,FUR-CH-4560,1,73.1,0.27,-21.04,5.55
26411,ID-2014-TA21385102-41654,FUR-CH-5457,1,132.14,0.25,-44.05,5.55
17864,IT-2012-TT2146048-41033,OFF-PA-4004,2,55.98,0.0,16.74,5.55
5900,MX-2012-LT1676593-40931,OFF-SU-6161,2,47.96,0.0,15.8,5.546
7487,MX-2013-PO1886582-41553,OFF-BI-2884,2,40.64,0.0,4.44,5.546
10020,US-2015-SP2065018-42173,TEC-CO-4765,2,130.08,0.602,-131.4,5.546
3006,US-2014-DM1352582-41993,TEC-AC-5887,2,73.8,0.0,30.96,5.545
2192,MX-2014-JR1570039-41955,OFF-ST-6025,5,36.0,0.0,8.2,5.544
4913,MX-2015-MV1748582-42168,OFF-BI-2896,6,66.6,0.0,33.24,5.542
15303,ES-2014-AA1037564-42003,OFF-ST-6067,2,58.21,0.4,-7.79,5.54
12119,ES-2013-AR1051064-41441,OFF-EN-4904,3,47.88,0.0,2.79,5.54
45551,TO-2015-AB600131-42299,OFF-LA-6062,8,76.08,0.0,5.28,5.54
45403,CG-2015-AF87033-42357,OFF-AR-3467,4,69.84,0.0,28.56,5.54
21367,IN-2014-BW110657-41963,OFF-SU-2990,3,59.78,0.1,11.9,5.54
49940,IR-2014-BO142560-41830,OFF-AP-3861,1,38.61,0.0,16.98,5.54
16890,IT-2013-CC1214548-41315,OFF-ST-5686,3,64.72,0.1,-5.84,5.54
47831,RO-2014-CV2295107-41993,OFF-AR-5903,1,50.79,0.0,6.6,5.54
36601,US-2012-JS15940140-41172,FUR-FU-3884,2,8.54,0.6,-7.48,1.65
28044,IN-2012-DL128657-40918,OFF-LA-4659,4,30.46,0.1,12.1,5.54
43485,EG-2015-DB366038-42132,OFF-SU-4328,4,166.8,0.0,19.92,5.54
41354,TS-2013-GM4680133-41294,OFF-AR-5932,1,46.74,0.0,21.96,5.54
19124,ES-2012-HR14770120-40948,OFF-AR-3499,2,92.64,0.0,24.06,5.54
29491,IN-2014-HW1493527-41872,OFF-AR-3460,2,58.02,0.0,10.44,5.54
14777,IT-2015-JK1537064-42327,OFF-LA-4696,4,45.48,0.0,12.72,5.54
15613,ES-2014-JE1616564-41824,OFF-AR-3483,4,71.4,0.0,5.64,5.54
27322,IN-2015-LE16810130-42355,FUR-FU-4085,1,40.25,0.27,12.68,5.54
11972,ES-2015-MH1745545-42144,OFF-PA-4182,2,33.6,0.0,10.08,5.54
32431,US-2014-JS15940140-41796,OFF-LA-3224,3,7.56,0.2,2.65,1.3
11830,ES-2012-MM1792096-40934,TEC-AC-5193,3,88.2,0.0,18.45,5.54
32849,CA-2012-JS15940140-41031,OFF-LA-3200,7,21.56,0.0,10.35,1.21
37351,CA-2014-JS15940140-41906,OFF-BI-4249,7,12.2,0.7,-9.76,1.08
28123,IN-2013-NP18685144-41457,OFF-EN-5038,3,71.94,0.17,-5.28,5.54
27838,ID-2012-RP1939097-41199,FUR-FU-6256,2,173.76,0.2,-10.86,5.54
33300,CA-2015-JW15955140-42364,FUR-CH-4427,5,304.45,0.0,76.11,43.66
10616,ES-2015-SM2090545-42090,OFF-AR-3495,3,35.82,0.0,15.03,5.54
43769,PL-2014-TS11370103-41702,OFF-AR-6113,6,107.28,0.0,36.36,5.54
14779,ES-2014-TM2149045-41997,TEC-PH-5826,1,62.3,0.15,19.79,5.54
25973,IN-2013-VG217907-41315,OFF-AP-3568,1,56.35,0.1,7.51,5.54
50910,TU-2012-VS11820134-41224,OFF-EN-4911,2,39.07,0.6,-44.99,5.54
35010,CA-2015-JW15955140-42116,FUR-FU-4025,3,162.6,0.0,34.15,24.11
41104,CA-2015-JW15955140-42213,FUR-CH-4427,4,194.85,0.2,12.18,19.75
4599,MX-2013-NM1852082-41283,TEC-PH-5253,1,53.22,0.0,26.6,5.532
919,US-2013-RD1958582-41622,FUR-FU-3030,5,87.3,0.4,-36.4,5.532
17778,ES-2015-AH1012045-42057,OFF-ST-6252,6,120.37,0.1,50.71,5.53
28692,IN-2015-AF1087058-42111,TEC-AC-5195,2,61.8,0.0,14.82,5.53
43451,IV-2015-BP105029-42140,OFF-PA-6608,2,52.5,0.0,17.28,5.53
24191,ID-2013-CD11980130-41388,OFF-SU-2979,3,42.79,0.47,-7.34,5.53
23899,ID-2014-CS1213059-41875,OFF-PA-3995,5,40.15,0.47,-12.2,5.53
14661,ES-2012-DH1307545-41244,TEC-MA-6133,3,94.63,0.15,-0.05,5.53
40516,US-2013-JW15955140-41502,FUR-BO-5531,3,301.47,0.5,-205.0,14.87
34871,CA-2015-JW15955140-42224,OFF-FA-6129,10,104.8,0.0,26.2,7.99
44791,SO-2015-JM5580116-42320,OFF-ST-5697,2,59.52,0.0,6.54,5.53
25896,IN-2014-KT16465113-41958,OFF-FA-3074,4,54.36,0.0,9.72,5.53
33299,CA-2015-JW15955140-42364,OFF-ST-4245,3,95.94,0.0,9.59,6.81
19100,ES-2015-MF18250120-42165,TEC-AC-3393,3,115.56,0.0,19.62,5.53
30656,ID-2014-PG1882092-41761,TEC-AC-3392,2,48.85,0.4,-21.23,5.53
51073,SF-2013-TT11265117-41349,TEC-AC-3396,1,57.75,0.0,24.81,5.53
12055,ES-2015-TR21325139-42042,OFF-FA-3020,4,66.96,0.0,8.64,5.53
7160,MX-2013-BF1121582-41419,FUR-CH-5394,2,142.85,0.2,-17.87,5.528
1722,US-2015-GH1442598-42351,TEC-AC-4173,1,16.72,0.4,1.94,5.523
8604,MX-2013-VM2168531-41635,OFF-EN-5037,3,50.58,0.0,22.74,5.522
10078,US-2014-MW1822018-41815,OFF-ST-4080,2,105.57,0.6,-153.11,5.521
2329,MX-2012-RR1931582-41245,OFF-EN-3101,3,76.5,0.0,27.54,5.521
730,MX-2014-JK1562582-41816,TEC-PH-5357,3,252.0,0.0,73.08,5.52
1124,US-2015-SC206955-42237,TEC-AC-4158,2,66.94,0.4,6.66,5.52
18926,ES-2012-AG1033045-41235,OFF-EN-3104,2,46.98,0.0,17.82,5.52
22845,IN-2015-BE1133527-42276,OFF-SU-6182,2,78.9,0.0,24.42,5.52
43819,TU-2015-JW5955134-42263,TEC-CO-4784,1,50.29,0.6,-47.78,5.52
11680,ES-2015-MP1796545-42313,OFF-PA-4161,3,46.98,0.0,0.9,5.52
33048,CA-2015-JW15955140-42292,FUR-FU-3829,2,9.46,0.0,3.69,2.86
47136,SF-2014-MG8205117-42000,OFF-ST-4261,1,26.4,0.0,13.2,5.52
29544,IN-2015-PB1880558-42314,OFF-SU-4303,3,111.42,0.0,24.48,5.52
680,MX-2013-ML1741082-41527,OFF-EN-3108,3,34.98,0.0,9.06,5.519
5113,MX-2015-ND1837051-42276,OFF-ST-6059,3,97.92,0.0,30.3,5.518
5390,MX-2014-CC1255082-41961,TEC-MA-5001,3,103.26,0.0,35.1,5.517
2941,US-2015-SU20665143-42335,OFF-PA-4462,3,59.76,0.4,-25.92,5.517
3810,MX-2014-BO1142531-42001,FUR-CH-5408,1,54.82,0.0,0.0,5.515
7542,MX-2014-NM18445132-41976,OFF-ST-6058,2,65.88,0.0,4.6,5.512
6676,US-2015-RA1991536-42196,OFF-AR-5922,5,68.88,0.2,20.58,5.512
40515,US-2013-JW15955140-41502,OFF-ST-4891,7,44.69,0.2,3.35,1.99
19764,ES-2012-BC11125120-41010,FUR-CH-5408,1,65.78,0.2,18.89,5.51
27192,IN-2014-BS1138027-41759,FUR-FU-6244,2,85.02,0.0,26.34,5.51
25205,IN-2015-DB1340558-42094,FUR-FU-6278,2,47.7,0.0,19.98,5.51
35009,CA-2015-JW15955140-42116,TEC-AC-6343,1,11.54,0.0,3.46,1.94
47196,TU-2012-FH4350134-41214,TEC-PH-5252,2,64.82,0.6,-61.6,5.51
49120,IZ-2014-GM450061-41998,OFF-ST-6284,1,53.28,0.0,26.64,5.51
50193,SF-2014-GA4515117-41997,OFF-ST-6252,1,22.29,0.0,10.68,5.51
34870,CA-2015-JW15955140-42224,OFF-AR-5653,2,11.68,0.0,5.49,1.24
17518,IT-2015-JJ1576062-42367,OFF-BI-3188,4,55.74,0.5,-0.06,5.51
13238,ES-2013-KL165558-41285,OFF-ST-4252,4,78.84,0.0,4.68,5.51
45899,NI-2012-KB660095-41098,TEC-MA-5513,1,80.55,0.7,-115.47,5.51
28963,IN-2014-LL1684058-41733,OFF-AR-3483,2,35.7,0.0,4.62,5.51
30548,ID-2015-LC1705092-42098,OFF-AR-5933,2,58.39,0.4,-17.57,5.51
28636,IN-2013-LO1717059-41292,OFF-PA-4182,3,26.71,0.47,-17.66,5.51
25940,IN-2015-MH1778527-42138,OFF-EN-3665,1,36.96,0.0,14.76,5.51
5349,MX-2014-NP1868582-41814,OFF-BI-3719,2,16.48,0.0,2.28,5.51
45374,IR-2012-RB964560-41269,OFF-AR-3463,1,32.19,0.0,12.21,5.51
39876,CA-2014-JW15955140-42001,OFF-LA-3197,1,2.61,0.0,1.2,1.16
43609,IR-2012-TS1143060-40963,OFF-BI-2914,4,26.64,0.0,2.28,5.51
25113,IN-2014-ZC2191058-41760,OFF-PA-6602,2,89.94,0.0,42.24,5.51
3713,MX-2013-DL1331582-41395,OFF-EN-5023,3,32.88,0.0,1.62,5.509
3551,MX-2015-TB2128018-42298,OFF-LA-4542,5,27.5,0.0,9.3,5.507
2157,MX-2013-MG1769528-41611,OFF-FA-3072,3,26.04,0.0,6.72,5.504
899,MX-2013-TG2164018-41502,OFF-ST-6249,4,61.92,0.0,24.72,5.503
4532,MX-2015-BD1156082-42255,OFF-AR-5918,4,62.72,0.0,28.16,5.502
33100,CA-2015-JA15970140-42270,OFF-SU-5168,7,4663.74,0.2,-1049.34,400.04
21170,ID-2013-AB1016558-41564,OFF-SU-2979,2,26.91,0.5,-6.51,5.5
16238,ES-2012-AH1069064-41116,OFF-LA-3317,6,42.84,0.0,10.62,5.5
25069,IN-2012-AO108107-41251,OFF-AR-6111,6,80.84,0.1,-1.96,5.5
29008,ID-2015-BD1172559-42185,OFF-ST-6024,3,28.01,0.17,10.73,5.5
47727,IZ-2014-CS250561-41760,OFF-AR-3471,1,51.84,0.0,7.77,5.5
28036,IN-2015-DC1285058-42272,OFF-BI-2884,2,60.96,0.0,17.04,5.5
25723,IN-2015-EM1381058-42018,OFF-FA-5468,5,59.4,0.0,24.3,5.5
15168,IT-2013-EM1382564-41529,OFF-ST-6058,2,59.29,0.4,-15.83,5.5
33710,CA-2012-JA15970140-41224,FUR-TA-3412,3,629.06,0.2,31.45,65.97
28547,ID-2014-JK153707-41881,OFF-FA-3061,5,63.18,0.1,22.38,5.5
22386,IN-2014-LC1687058-41893,OFF-PA-5877,3,75.69,0.0,2.25,5.5
15255,ES-2014-LC1693048-41881,OFF-AR-3466,4,62.16,0.0,20.4,5.5
21096,ID-2015-MC176357-42132,OFF-SU-4987,3,51.27,0.1,5.64,5.5
49589,MO-2013-NK849086-41366,TEC-PH-5341,1,73.2,0.0,30.72,5.5
38281,CA-2014-JA15970140-41884,OFF-AP-4222,4,376.74,0.1,71.16,20.18
38898,CA-2012-JA15970140-41168,OFF-PA-6517,6,148.7,0.2,46.47,11.94
27638,IN-2012-SC2068021-40975,OFF-SU-4981,5,75.9,0.0,18.15,5.5
18463,IT-2015-TW2102564-42183,OFF-SU-4983,4,41.04,0.0,10.2,5.5
23237,ID-2015-TP21130130-42221,FUR-CH-5759,2,90.62,0.27,9.92,5.5
33101,CA-2015-JA15970140-42270,TEC-AC-5143,2,79.98,0.2,23.0,9.61
11576,ES-2014-TT21265139-41893,OFF-AR-5920,3,71.36,0.1,-0.82,5.5
44293,EG-2014-VW1177538-41962,OFF-ST-4095,4,195.6,0.0,5.76,5.5
4740,MX-2013-JG1516082-41542,OFF-ST-5705,2,82.84,0.0,21.52,5.499
7203,MX-2015-CM1244582-42354,OFF-EN-4450,3,61.86,0.0,4.92,5.498
3497,US-2015-PL18925101-42311,FUR-FU-3943,5,217.32,0.4,-108.68,5.497
279,MX-2012-LS1697518-41188,OFF-AR-5919,2,32.68,0.0,6.2,5.493
6597,US-2013-SC2072555-41590,OFF-SU-4121,10,106.8,0.4,-71.2,5.491
46277,MZ-2013-AG30087-41591,TEC-AC-5116,1,70.26,0.0,6.3,5.49
21547,IN-2015-BD1132027-42081,OFF-PA-3991,3,83.88,0.0,30.96,5.49
30182,IN-2013-BE1141058-41544,OFF-LA-4549,5,23.25,0.0,6.15,5.49
36436,CA-2015-JA15970140-42277,OFF-PA-6092,5,51.55,0.0,24.23,4.97
48433,EG-2015-BG174038-42173,OFF-AR-6114,2,44.4,0.0,3.96,5.49
17845,IT-2014-CM1193562-41810,OFF-BI-3251,8,49.44,0.5,-39.6,5.49
17400,ES-2015-CM1216045-42010,OFF-AR-3552,2,97.2,0.0,41.76,5.49
17452,IT-2014-CK1220564-41901,OFF-ST-5687,5,73.35,0.4,-48.9,5.49
30554,ID-2015-JW1595592-42288,TEC-CO-3605,2,171.04,0.4,-28.52,5.49
15564,ES-2015-JA15970139-42184,OFF-EN-3096,2,87.84,0.0,39.48,5.49
45331,IZ-2013-KB631561-41619,OFF-BI-6369,2,54.9,0.0,15.36,5.49
18028,ES-2014-KE1642064-41691,OFF-AR-6116,2,46.92,0.0,15.9,5.49
15815,IT-2013-LD16855125-41552,TEC-AC-4172,2,76.2,0.0,5.28,5.49
51155,EG-2013-MP796538-41503,TEC-AC-4179,1,58.83,0.0,6.45,5.49
47305,IR-2014-MS798060-41997,OFF-AP-3569,1,60.0,0.0,1.8,5.49
15920,ES-2015-RD1958548-42265,OFF-BI-3251,4,49.44,0.0,4.92,5.49
39421,US-2015-JA15970140-42255,FUR-CH-4419,2,161.57,0.2,-28.27,3.73
16276,ES-2013-TB2105545-41357,OFF-AR-3545,2,64.26,0.0,32.1,5.49
49294,NI-2014-TC1153595-41823,OFF-PA-4470,4,25.31,0.7,-17.77,5.49
30487,IN-2012-VW2177592-41258,OFF-AR-5917,4,93.0,0.0,16.68,5.49
3420,MX-2013-SW2024582-41431,OFF-BI-3254,5,44.2,0.0,3.9,5.486
8828,MX-2014-BC1112551-41889,FUR-BO-3906,3,248.22,0.0,86.82,5.484
578,MX-2012-DV1346539-41179,OFF-AR-3539,2,36.84,0.0,12.88,5.482
49395,TU-2013-AH585134-41367,OFF-ST-5687,4,39.12,0.6,-58.68,5.48
46262,SU-2013-AP915122-41598,OFF-FA-6191,4,51.72,0.0,1.44,5.48
38899,CA-2012-JA15970140-41168,TEC-AC-6342,10,55.92,0.2,16.78,2.8
42473,IZ-2015-BD163561-42045,OFF-AR-6126,1,44.7,0.0,8.49,5.48
18022,ES-2013-BD1177048-41394,OFF-AR-3543,2,60.42,0.0,9.66,5.48
36435,CA-2015-JA15970140-42277,OFF-FA-6129,3,23.34,0.0,10.97,2.49
11006,ES-2015-DL133158-42320,OFF-FA-5464,4,79.08,0.0,39.48,5.48
32253,CA-2015-JA15970140-42140,TEC-PH-5095,1,29.59,0.2,2.59,2.24
38284,CA-2014-JA15970140-41884,OFF-BI-6367,5,26.4,0.0,12.67,2.24
11390,ES-2014-DW1358564-41817,OFF-AR-3539,3,82.89,0.0,12.42,5.48
38279,CA-2014-JA15970140-41884,OFF-BI-6412,5,24.1,0.0,11.09,2.09
18880,IT-2014-EH1412564-41926,OFF-ST-6228,5,49.5,0.4,-12.45,5.48
33709,CA-2012-JA15970140-41224,OFF-PA-6531,2,11.96,0.0,5.86,1.92
25406,IN-2013-KD1634558-41452,OFF-AR-3454,2,44.22,0.0,0.0,5.48
19252,ES-2015-LF17185104-42241,OFF-ST-6284,3,79.92,0.5,0.0,5.48
50108,CG-2015-MD735033-42056,OFF-AP-4971,1,83.46,0.0,33.36,5.48
11252,ES-2013-MO17950120-41598,OFF-SU-4121,3,80.1,0.0,33.57,5.48
24845,IN-2014-ML1826556-41973,OFF-AP-3568,2,125.22,0.0,27.54,5.48
50553,EG-2012-PM913538-41233,OFF-BI-2894,6,82.08,0.0,24.48,5.48
32254,CA-2015-JA15970140-42140,OFF-BI-3267,2,4.75,0.7,-3.17,1.91
30163,IN-2014-SC20260144-41927,TEC-AC-3393,2,40.83,0.47,-19.29,5.48
30631,ID-2012-VM218357-40925,OFF-BI-4813,4,37.15,0.4,-9.29,5.48
8135,MX-2013-DS1318093-41419,OFF-PA-6618,3,55.56,0.0,24.96,5.48
1729,MX-2014-MS1771028-41919,OFF-SU-4319,2,65.68,0.0,32.84,5.478
8283,US-2013-SV209355-41601,OFF-SU-4996,5,81.66,0.4,-4.14,5.478
8437,MX-2015-ER1385531-42236,OFF-EN-4923,3,37.62,0.0,7.14,5.477
4531,US-2015-FH1436582-42327,FUR-FU-3946,9,68.36,0.4,11.3,5.475
5526,MX-2013-BP1105039-41552,OFF-AR-5920,3,52.86,0.0,13.2,5.47
1637,MX-2015-FH1436539-42081,OFF-BI-3718,5,40.0,0.0,6.4,5.47
17547,ES-2014-AC1042048-41858,TEC-AC-5220,2,90.42,0.0,27.12,5.47
47440,TU-2013-BC1125134-41334,OFF-ST-6262,1,81.85,0.6,-65.51,5.47
38282,CA-2014-JA15970140-41884,OFF-BI-4352,4,29.52,0.0,14.46,1.82
43297,IR-2015-CR282060-42171,OFF-FA-6187,1,18.96,0.0,0.36,5.47
10481,IT-2012-DL1333048-41123,OFF-AR-3538,2,47.95,0.1,-0.59,5.47
14059,ES-2015-DW13480139-42185,OFF-EN-5034,1,40.05,0.0,1.98,5.47
45651,TU-2012-EP3915134-41086,TEC-MA-6134,4,61.39,0.6,-89.09,5.47
38283,CA-2014-JA15970140-41884,OFF-AR-5292,2,11.96,0.0,2.99,1.77
11298,ES-2014-GP1474045-41745,OFF-AR-3460,5,145.05,0.0,59.4,5.47
38897,CA-2012-JA15970140-41168,TEC-MA-5611,5,29.93,0.7,-21.95,1.72
19659,ES-2014-ML1804045-41972,TEC-MA-6154,2,187.99,0.15,-17.69,5.47
16497,ES-2015-PN1877548-42061,OFF-AR-3452,2,38.4,0.0,8.82,5.47
29495,IN-2012-SC200507-41249,OFF-SU-4122,2,43.2,0.1,14.88,5.47
49272,SI-2014-TC10980115-41955,OFF-AP-3583,2,153.42,0.0,50.58,5.47
1856,MX-2015-CS1240082-42175,FUR-CH-5437,2,72.86,0.2,2.7,5.469
6644,US-2012-MC17425101-40988,TEC-PH-3152,1,49.36,0.4,-14.82,5.468
4730,MX-2013-MT1807082-41373,OFF-FA-6206,4,28.24,0.0,2.48,5.468
7757,US-2013-RB1943555-41557,FUR-CH-5800,2,70.56,0.4,0.0,5.465
2627,MX-2015-Dp1324028-42153,OFF-EN-4921,2,39.4,0.0,19.68,5.463
7869,US-2012-DD1357098-41245,OFF-PA-4005,8,56.35,0.4,-3.81,5.463
2214,MX-2013-AF1087012-41347,OFF-BI-6381,3,26.76,0.0,4.5,5.461
3991,US-2014-RP193905-41744,OFF-SU-4985,7,66.95,0.4,-15.65,5.461
18682,ES-2015-AH1019564-42067,OFF-AP-4749,2,163.56,0.0,57.24,5.46
32255,CA-2015-JA15970140-42140,OFF-PA-6335,3,15.55,0.2,5.64,1.71
11616,ES-2015-AS1028514-42350,OFF-ST-6024,7,78.75,0.0,6.3,5.46
16900,ES-2015-BP1129045-42348,OFF-AR-3554,2,99.72,0.0,0.0,5.46
48149,SG-2014-DL3315111-41923,FUR-FU-3067,1,23.4,0.0,7.23,5.46
43768,SA-2014-DM3345110-41880,OFF-PA-4002,1,26.49,0.0,4.74,5.46
11762,ES-2015-GH1442564-42188,OFF-PA-6619,3,79.11,0.0,15.75,5.46
10650,ES-2015-JF1535564-42356,OFF-ST-5688,3,43.2,0.4,-20.16,5.46
12183,ES-2015-JS1559548-42228,FUR-FU-6258,3,56.97,0.0,6.75,5.46
17508,ES-2015-KB1658545-42045,OFF-EN-3668,2,83.4,0.0,3.3,5.46
15254,ES-2014-LC1693048-41881,OFF-AR-3462,3,90.81,0.0,30.87,5.46
21479,ID-2015-LT171107-42045,OFF-FA-2941,4,60.59,0.1,4.67,5.46
12130,ES-2014-TP2113045-41975,OFF-AP-3862,2,31.49,0.6,-31.51,5.46
30786,ID-2013-TC2114592-41291,FUR-CH-4633,2,69.34,0.4,4.6,5.46
3352,MX-2014-BS1136518-41821,OFF-SU-3001,2,61.6,0.0,22.76,5.459
144,MX-2013-KD1661582-41400,OFF-EN-5039,4,70.64,0.0,7.04,5.457
5802,MX-2015-NK1849018-42132,FUR-FU-4103,2,38.04,0.0,4.56,5.455
5403,MX-2012-AO1081026-41203,FUR-CH-5752,3,98.88,0.0,19.74,5.454
6118,MX-2014-SK1999082-41902,OFF-BI-2901,1,34.06,0.0,0.34,5.453
13448,ES-2014-AH1007514-41859,OFF-LA-6053,9,65.61,0.0,3.24,5.45
13098,ES-2015-AS1028564-42109,FUR-FU-3946,6,113.94,0.0,40.86,5.45
43785,UP-2013-AJ795137-41591,OFF-SU-4311,4,64.2,0.0,21.12,5.45
21172,ID-2014-CS1217559-41849,TEC-AC-5860,4,83.82,0.47,-3.18,5.45
42571,EG-2012-CC237038-41215,OFF-ST-5686,1,23.97,0.0,0.45,5.45
38280,CA-2014-JA15970140-41884,TEC-PH-3382,1,8.78,0.0,2.28,1.69
23243,ID-2015-DM1301559-42280,FUR-CH-5367,4,127.11,0.27,-45.33,5.45
18797,ES-2013-DL1333048-41529,FUR-CH-5367,2,78.35,0.1,29.57,5.45
18962,IT-2012-EM13960124-41154,OFF-AR-3475,2,51.36,0.5,-31.86,5.45
26896,ID-2012-FP143207-41215,OFF-LA-3300,5,51.03,0.1,1.68,5.45
48577,UP-2015-FC4335137-42259,OFF-BI-4811,4,59.76,0.0,5.28,5.45
43501,RS-2013-JK5640108-41438,OFF-AR-6120,1,25.05,0.0,1.5,5.45
28944,IN-2012-LS1694527-41180,OFF-SU-2977,4,127.32,0.0,52.2,5.45
49643,NI-2015-MG768095-42288,TEC-AC-5201,4,87.41,0.7,-81.67,5.45
15165,ES-2014-ML1826548-41787,OFF-BI-3713,2,60.6,0.0,27.84,5.45
22806,IN-2015-NH1861059-42349,OFF-ST-6229,6,84.56,0.17,-2.2,5.45
30973,ID-2015-PC1900092-42231,OFF-EN-4903,2,17.71,0.4,-7.73,5.45
15611,ES-2013-RA1994564-41305,TEC-AC-5133,3,139.59,0.0,59.94,5.45
11406,ES-2015-TA2138548-42096,OFF-BI-2900,2,105.18,0.0,25.2,5.45
